,owner_id,owner_age_group,owner_gender,district,dog_breed,dog_birthyear,dog_sex,dog_colour,dog_age,distric_name
7353,149704,21-30,Female,9,Pomeranian,2018,Male,beige,2,"Albisriesen, Altstetten"
7354,149705,21-30,Female,5,Miniature Australian Shepherd,2019,Male,blue/merle,1,Industriequartier
7355,149707,61-70,Male,3,Big mixed breed,2019,Female,black,1,Wiedikon
7356,149710,31-40,Female,7,Maltese,2019,Male,white,1,"Funtern, Hottingen, Hirslanden, Witikon"
7357,149711,21-30,Female,11,Jack Russel Terrier,2019,Male,black & brown,1,"Affoltern, Seebach, Oerlikon"
7358,149718,21-30,Female,11,Small mixed breed,2018,Female,brown & black,2,"Affoltern, Seebach, Oerlikon"
7359,149719,21-30,Female,2,Border Collie,2006,Female,brown & white,14,"Wollishofen, Leimbach, Enge"
7360,149721,31-40,Female,11,Maltese,2018,Female,white,2,"Affoltern, Seebach, Oerlikon"
7361,149727,21-30,Male,2,Havaneser,2019,Female,red,1,"Wollishofen, Leimbach, Enge"
7362,149767,31-40,Female,4,Labrador,2019,Female,black,1,Aussersihl
7363,149769,21-30,Male,11,Pug,2019,Male,beige,1,"Affoltern, Seebach, Oerlikon"
7364,149794,31-40,Female,11,Small mixed breed,2016,Female,braun/gold,4,"Affoltern, Seebach, Oerlikon"
7365,149799,21-30,Female,9,Chihuahua,2011,Female,cream,9,"Albisriesen, Altstetten"
7366,149800,11-20,Female,10,Podenco,2017,Female,brown & white,3,"Hoengg, Wipkingen"
7367,149804,41-50,Female,7,Grand Basset Griffon Vendeen,2019,Male,tricolor,1,"Funtern, Hottingen, Hirslanden, Witikon"
7368,149848,31-40,Female,3,Ciobanesc Romanesc Carpatin,2018,Female,braun/gold/schwarz,2,Wiedikon
7369,149855,41-50,Female,3,Small mixed breed,2019,Male,beige,1,Wiedikon
7370,149858,21-30,Female,7,Dachsbracke,2018,Female,brown,2,"Funtern, Hottingen, Hirslanden, Witikon"
7371,149859,71-80,Male,2,Big mixed breed,2011,Female,brown & black,9,"Wollishofen, Leimbach, Enge"
7372,149869,41-50,Male,1,Golden Retriever,2019,Male,golden,1,Altstadt
7373,149870,51-60,Male,6,French bulldog,2019,Female,black,1,"Unterstrass, Oberstrass"
7374,149870,51-60,Male,6,French bulldog,2019,Female,black,1,"Unterstrass, Oberstrass"
7375,149917,61-70,Female,2,Akita,2019,Female,black & white,1,"Wollishofen, Leimbach, Enge"
7376,149919,31-40,Female,3,West Highland White Terrier,2012,Female,white,8,Wiedikon
7377,149924,31-40,Female,7,Berner Sennenhund,2013,Male,black & white,7,"Funtern, Hottingen, Hirslanden, Witikon"
7378,149926,21-30,Female,11,French bulldog,2019,Male,black & brown,1,"Affoltern, Seebach, Oerlikon"
7379,149927,51-60,Female,10,Windhund,2019,Male,brown,1,"Hoengg, Wipkingen"
7380,149928,41-50,Female,7,Big mixed breed,2015,Female,black & white,5,"Funtern, Hottingen, Hirslanden, Witikon"
7381,149938,31-40,Female,10,Labrador Retriever,2019,Female,black,1,"Hoengg, Wipkingen"
7382,149940,21-30,Female,11,Bichon frisé,2016,Male,white,4,"Affoltern, Seebach, Oerlikon"
7383,149942,21-30,Male,8,Scottish Terrier,2019,Female,beige,1,Riesbach
7384,149943,31-40,Female,12,Chihuahua,2019,Female,merle,1,Schwamendingen
7385,149947,21-30,Female,2,Border Collie,2019,Female,black & white,1,"Wollishofen, Leimbach, Enge"
7386,149953,51-60,Female,9,Small mixed breed,2015,Male,black,5,"Albisriesen, Altstetten"
7387,149970,31-40,Male,4,Standard poodle,2019,Female,apricot,1,Aussersihl
7388,149974,41-50,Female,3,French bulldog,2019,Female,fawn,1,Wiedikon
7389,149982,21-30,Female,7,Pomeranian,2018,Male,brown,2,"Funtern, Hottingen, Hirslanden, Witikon"
7390,149983,31-40,Female,11,Small mixed breed,2009,Female,beige/weiss,11,"Affoltern, Seebach, Oerlikon"
7391,149987,21-30,Female,3,Australien Kelpie,2015,Male,golden,5,Wiedikon
7392,149988,81-90,Male,10,Schäfer,2008,Male,black & brown,12,"Hoengg, Wipkingen"
7393,149993,41-50,Male,11,Labrador Retriever,2012,Male,beige,8,"Affoltern, Seebach, Oerlikon"
7394,149994,31-40,Female,5,Big mixed breed,2012,Female,black,8,Industriequartier
7395,149995,51-60,Male,6,Lagotto Romagnolo,2009,Female,marronschimmel,11,"Unterstrass, Oberstrass"
7396,150000,41-50,Male,9,Big mixed breed,2017,Female,black,3,"Albisriesen, Altstetten"
7397,150004,31-40,Female,3,Labrador,2009,Female,black,11,Wiedikon
7398,150022,41-50,Male,10,Jack Russel Terrier,2010,Male,tricolor,10,"Hoengg, Wipkingen"
7399,150032,51-60,Male,9,Shiba Inu,2019,Female,red,1,"Albisriesen, Altstetten"
7400,150040,41-50,Male,2,Cavalier King Charles Spaniel,2013,Female,tricolor,7,"Wollishofen, Leimbach, Enge"
7401,150042,41-50,Female,6,Big mixed breed,2009,Female,black,11,"Unterstrass, Oberstrass"
7402,150045,31-40,Female,9,Small mixed breed,2019,Male,white & black,1,"Albisriesen, Altstetten"
7403,150047,21-30,Female,11,Beagle,2019,Female,hellbraun/weiss,1,"Affoltern, Seebach, Oerlikon"
7404,150049,31-40,Female,8,Small mixed breed,2018,Female,black,2,Riesbach
7405,150078,21-30,Female,12,Bichon Havanais,2017,Female,white & black,3,Schwamendingen
7406,150100,61-70,Female,2,Chihuahua,2018,Male,red & white,2,"Wollishofen, Leimbach, Enge"
7407,150102,31-40,Female,2,Irischer rot-weiser Setter,2015,Female,weiss/beige,5,"Wollishofen, Leimbach, Enge"
7408,150103,31-40,Male,8,Labrador Retriever,2019,Female,brown,1,Riesbach
7409,150107,31-40,Female,11,Small mixed breed,2017,Male,golden,3,"Affoltern, Seebach, Oerlikon"
7410,150108,21-30,Female,4,Small mixed breed,2019,Female,black & white,1,Aussersihl
7411,150127,31-40,Male,4,Papillon,2012,Male,weiss/braun/schwarz,8,Aussersihl
7412,150132,31-40,Female,9,Maltese,2013,Female,brown,7,"Albisriesen, Altstetten"
7413,150154,11-20,Female,3,Yorkshire Terrier,2019,Male,black,1,Wiedikon
7414,150160,51-60,Female,7,Entlebucher Sennenhund,2019,Male,tricolor,1,"Funtern, Hottingen, Hirslanden, Witikon"
7415,150166,41-50,Male,11,Malinois,2011,Male,black & brown,9,"Affoltern, Seebach, Oerlikon"
7416,150167,31-40,Female,11,Malinois,2010,Female,black & brown,10,"Affoltern, Seebach, Oerlikon"
7417,150170,41-50,Male,11,Beagle,2018,Female,tricolor,2,"Affoltern, Seebach, Oerlikon"
7418,150176,21-30,Female,12,Belgischer Schäferhund,2014,Female,fawn,6,Schwamendingen
7419,150176,21-30,Female,12,Pinscher,2010,Female,black & light brown,10,Schwamendingen
7420,150187,31-40,Male,11,Spitz,2019,Female,black,1,"Affoltern, Seebach, Oerlikon"
7421,150192,51-60,Male,7,Papillon,2019,Male,tricolor,1,"Funtern, Hottingen, Hirslanden, Witikon"
7422,150194,21-30,Female,11,Pomeranian,2019,Female,black,1,"Affoltern, Seebach, Oerlikon"
7423,150199,41-50,Female,7,Siberian Husky,2012,Female,weiss/grau,8,"Funtern, Hottingen, Hirslanden, Witikon"
7424,150225,41-50,Female,10,Big mixed breed,2006,Male,weiss/rot,14,"Hoengg, Wipkingen"
7425,150226,41-50,Male,8,Boxer,2014,Male,fawn,6,Riesbach
7426,150233,21-30,Female,2,Galgo Espanol,2017,Female,brindle,3,"Wollishofen, Leimbach, Enge"
7427,150236,21-30,Female,11,Golden Retriever,2011,Female,golden,9,"Affoltern, Seebach, Oerlikon"
7428,150237,21-30,Male,12,Husky,2019,Female,black & white,1,Schwamendingen
7429,150243,31-40,Female,7,Big mixed breed,2019,Female,grau/beige,1,"Funtern, Hottingen, Hirslanden, Witikon"
7430,150249,51-60,Female,7,Cocker Spaniel,2010,Male,blauschimmel,10,"Funtern, Hottingen, Hirslanden, Witikon"
7431,150259,31-40,Female,2,French bulldog,2012,Male,white & black,8,"Wollishofen, Leimbach, Enge"
7432,150260,41-50,Male,7,Kooikerhondje,2018,Female,red & white,2,"Funtern, Hottingen, Hirslanden, Witikon"
7433,150262,21-30,Male,3,Holländischer Schäfer,2018,Male,grau/braun,2,Wiedikon
7434,150267,41-50,Female,6,Cairn Terrier,2019,Male,weizen,1,"Unterstrass, Oberstrass"
7435,150277,41-50,Female,10,Standard poodle,2019,Male,brown,1,"Hoengg, Wipkingen"
7436,150280,21-30,Male,12,Zwergpinscher,2019,Male,red,1,Schwamendingen
7437,150281,41-50,Female,4,Siberian Husky,2016,Male,brown & white,4,Aussersihl
7438,150293,41-50,Male,12,Small mixed breed,2009,Male,beige/schwarz,11,Schwamendingen
7439,150299,11-20,Female,6,Zwergpinscher,2019,Male,rot/braun,1,"Unterstrass, Oberstrass"
7440,150300,21-30,Female,6,Miniature poodle,2019,Male,apricot,1,"Unterstrass, Oberstrass"
7441,150309,31-40,Female,1,Eurasier,2014,Male,grau/braun/schwarz,6,Altstadt
7442,150311,31-40,Female,3,Lhasa Apso,2010,Female,white & brown,10,Wiedikon
7443,150316,51-60,Male,5,Chihuahua,2017,Female,white & brown,3,Industriequartier
7444,150318,21-30,Female,2,Shih Tzu,2009,Female,grey,11,"Wollishofen, Leimbach, Enge"
7445,150333,41-50,Male,2,Kuvasz,2017,Male,blond,3,"Wollishofen, Leimbach, Enge"
7446,150338,31-40,Male,11,Siberian Husky,2019,Female,grau/weiss,1,"Affoltern, Seebach, Oerlikon"
7447,150345,31-40,Female,6,Appenzeller Sennenhund,2019,Male,tricolor,1,"Unterstrass, Oberstrass"
7448,150346,41-50,Female,2,Zwergpinscher,2013,Male,black & brown,7,"Wollishofen, Leimbach, Enge"
7449,150372,31-40,Female,6,Podenco,2010,Female,hellbraun/weiss,10,"Unterstrass, Oberstrass"
7450,150384,21-30,Female,11,French bulldog,2019,Female,fawn,1,"Affoltern, Seebach, Oerlikon"
7451,150392,21-30,Female,11,Shiba Inu,2015,Male,rot/beige,5,"Affoltern, Seebach, Oerlikon"
7452,150392,21-30,Female,11,Shikoku,2018,Male,light brown,2,"Affoltern, Seebach, Oerlikon"
7453,150404,21-30,Female,7,Maltese,2015,Male,white,5,"Funtern, Hottingen, Hirslanden, Witikon"
7454,150423,31-40,Male,12,Belgischer Schäferhund,2010,Female,brown,10,Schwamendingen
7455,150424,41-50,Female,7,English Setter,2016,Male,black,4,"Funtern, Hottingen, Hirslanden, Witikon"
7456,150430,41-50,Male,5,Labrador,2015,Male,golden,5,Industriequartier
7457,150438,51-60,Female,12,Chihuahua,2019,Female,hell-/dunkelbraun,1,Schwamendingen
7458,150440,41-50,Male,6,Deutscher Boxer,2019,Female,gelb,1,"Unterstrass, Oberstrass"
7459,150442,31-40,Female,3,Chihuahua,2018,Male,brown & black,2,Wiedikon
7460,150445,21-30,Male,11,American Akita,2019,Female,black & white,1,"Affoltern, Seebach, Oerlikon"
7461,150457,31-40,Female,9,Cavalier King Charles Spaniel,2019,Male,white & brown,1,"Albisriesen, Altstetten"
7462,150459,31-40,Female,11,Chihuahua,2011,Female,gelb,9,"Affoltern, Seebach, Oerlikon"
7463,150460,31-40,Female,3,Jack Russel Terrier,2017,Male,black & white,3,Wiedikon
7464,150465,31-40,Female,11,Pomeranian,2016,Male,cream,4,"Affoltern, Seebach, Oerlikon"
7465,150472,41-50,Female,11,Small mixed breed,2014,Female,brown,6,"Affoltern, Seebach, Oerlikon"
7466,150476,51-60,Female,11,Russischer Toy,2019,Female,rot/schwarz,1,"Affoltern, Seebach, Oerlikon"
7467,150477,71-80,Female,7,Chihuahua,2018,Male,black & white,2,"Funtern, Hottingen, Hirslanden, Witikon"
7468,150493,31-40,Female,4,Shih Tzu,2010,Male,white,10,Aussersihl
7469,150496,21-30,Female,11,Bulldog,2019,Male,brown,1,"Affoltern, Seebach, Oerlikon"
7470,150521,51-60,Male,2,Chihuahua,2012,Female,weiss/braun/schwarz,8,"Wollishofen, Leimbach, Enge"
7471,150522,21-30,Female,3,Chihuahua,2011,Female,beige,9,Wiedikon
7472,150523,21-30,Female,11,Bichon Havanais,2018,Female,black & white,2,"Affoltern, Seebach, Oerlikon"
7473,150525,21-30,Female,7,Labrador,2019,Female,black,1,"Funtern, Hottingen, Hirslanden, Witikon"
7474,150528,31-40,Male,3,French bulldog,2019,Male,schoko pied,1,Wiedikon
7475,150529,31-40,Female,10,Rhodesian Ridgeback,2017,Male,weizen,3,"Hoengg, Wipkingen"
7476,150531,31-40,Male,6,Big mixed breed,2016,Female,brown,4,"Unterstrass, Oberstrass"
7477,150532,31-40,Male,10,Podenco Ibicenco,2019,Male,brown & white,1,"Hoengg, Wipkingen"
7478,150538,51-60,Female,3,Pug,2017,Female,brindle,3,Wiedikon
7479,150548,51-60,Male,11,French bulldog,2017,Male,blue,3,"Affoltern, Seebach, Oerlikon"
7480,150561,11-20,Female,6,Yorkshire Terrier,2019,Male,brown,1,"Unterstrass, Oberstrass"
7481,150571,21-30,Female,2,Sibirischer Husky,2019,Male,black & white,1,"Wollishofen, Leimbach, Enge"
7482,150572,51-60,Female,2,Big mixed breed,2018,Female,beige/weiss,2,"Wollishofen, Leimbach, Enge"
7483,150580,21-30,Female,5,Golden Retriever,2019,Female,cream,1,Industriequartier
7484,150585,61-70,Male,7,Tibetan Spaniel,2018,Male,black & white,2,"Funtern, Hottingen, Hirslanden, Witikon"
7485,150612,31-40,Male,9,Mischling,2006,Male,beige,14,"Albisriesen, Altstetten"
7486,150614,41-50,Male,6,Small mixed breed,2005,Female,beige,15,"Unterstrass, Oberstrass"
7487,150615,21-30,Female,6,Chihuahua,2010,Female,white & brown,10,"Unterstrass, Oberstrass"
7488,150624,51-60,Female,11,Big mixed breed,2019,Male,black,1,"Affoltern, Seebach, Oerlikon"
7489,150634,51-60,Female,4,Maltese,2018,Female,white,2,Aussersihl
7490,150643,31-40,Female,12,Deutscher Schäferhund,2016,Male,grey,4,Schwamendingen
7491,150646,31-40,Female,9,Pomeranian,2018,Male,rot/schwarz,2,"Albisriesen, Altstetten"
7492,150647,31-40,Female,4,Small mixed breed,2019,Male,brown & black,1,Aussersihl
7493,150648,31-40,Male,2,Chihuahua,2008,Male,black,12,"Wollishofen, Leimbach, Enge"
7494,150648,31-40,Male,2,Chihuahua,2009,Female,beige,11,"Wollishofen, Leimbach, Enge"
7495,150649,51-60,Female,3,French bulldog,2019,Female,blau,1,Wiedikon
7496,150650,41-50,Male,2,Small mixed breed,2018,Female,white,2,"Wollishofen, Leimbach, Enge"
7497,150653,41-50,Female,7,Bergamasker,2006,Male,grey,14,"Funtern, Hottingen, Hirslanden, Witikon"
7498,150654,21-30,Female,11,Small mixed breed,2019,Male,white,1,"Affoltern, Seebach, Oerlikon"
7499,150655,71-80,Female,10,Lagotto Romagnolo,2016,Female,grau/weiss,4,"Hoengg, Wipkingen"
7500,150658,41-50,Female,11,Dobermann,2019,Female,black & brown,1,"Affoltern, Seebach, Oerlikon"
7501,150661,41-50,Male,7,Small mixed breed,2011,Female,black,9,"Funtern, Hottingen, Hirslanden, Witikon"
7502,150661,41-50,Male,7,Small mixed breed,2010,Male,black,10,"Funtern, Hottingen, Hirslanden, Witikon"
7503,150663,71-80,Female,2,Pug,2018,Male,beige,2,"Wollishofen, Leimbach, Enge"
7504,150667,31-40,Female,11,Small mixed breed,2014,Female,weiss/beige,6,"Affoltern, Seebach, Oerlikon"
7505,150667,31-40,Female,11,Small mixed breed,2014,Male,white & brown,6,"Affoltern, Seebach, Oerlikon"
7506,150669,41-50,Male,7,Bolonka Zwetna,2019,Male,dunkelbraun,1,"Funtern, Hottingen, Hirslanden, Witikon"
7507,150674,51-60,Female,11,Small mixed breed,2018,Female,brown,2,"Affoltern, Seebach, Oerlikon"
7508,150681,21-30,Female,11,Border Collie,2019,Male,beige/weiss,1,"Affoltern, Seebach, Oerlikon"
7509,150682,21-30,Female,9,Labrador Retriever,2019,Male,foxred,1,"Albisriesen, Altstetten"
7510,150683,31-40,Female,10,Border Collie,2017,Male,black,3,"Hoengg, Wipkingen"
7511,150688,21-30,Male,3,Boxer,2014,Male,brown & white,6,Wiedikon
7512,150690,41-50,Female,12,Deutscher Schäferhund,2017,Female,black & brown,3,Schwamendingen
7513,150691,21-30,Female,11,Small mixed breed,2008,Male,black & white,12,"Affoltern, Seebach, Oerlikon"
7514,150703,41-50,Female,11,Pinscher,2019,Female,brown,1,"Affoltern, Seebach, Oerlikon"
7515,150706,41-50,Male,10,Big mixed breed,2013,Male,black & brown,7,"Hoengg, Wipkingen"
7516,150707,21-30,Male,4,Big mixed breed,2019,Male,hellbraun/weiss,1,Aussersihl
7517,150708,31-40,Female,11,Jack Russel Terrier,2019,Male,tricolor,1,"Affoltern, Seebach, Oerlikon"
7518,150717,31-40,Female,12,Labrador Retriever,2018,Female,Fox/Red,2,Schwamendingen
7519,150720,31-40,Male,9,Kleiner Münsterländer,2019,Male,brown & white,1,"Albisriesen, Altstetten"
7520,150738,41-50,Male,2,Labrador,2019,Male,black,1,"Wollishofen, Leimbach, Enge"
7521,150739,31-40,Male,12,Irish Setter,2012,Male,brown,8,Schwamendingen
7522,150743,21-30,Female,11,Mudi,2015,Female,brown,5,"Affoltern, Seebach, Oerlikon"
7523,150744,41-50,Female,2,Maltese,2019,Male,black & light brown,1,"Wollishofen, Leimbach, Enge"
7524,150745,31-40,Male,9,Akita Inu,2014,Female,orange,6,"Albisriesen, Altstetten"
7525,150747,31-40,Female,4,Bolonka Zwetna,2013,Male,black & white,7,Aussersihl
7526,150749,41-50,Male,3,Pomeranian,2019,Male,cream,1,Wiedikon
7527,150771,11-20,Male,2,Cane Corso,2019,Male,brindle,1,"Wollishofen, Leimbach, Enge"
7528,150774,71-80,Female,2,Labrador Retriever,2019,Female,black,1,"Wollishofen, Leimbach, Enge"
7529,150778,21-30,Male,9,Deutscher Schäferhund,2019,Male,black & brown,1,"Albisriesen, Altstetten"
7530,150808,31-40,Male,4,Lagotto Romagnolo,2019,Female,orange Schimmel,1,Aussersihl
7531,150885,61-70,Female,11,Border Collie,2018,Female,black & white,2,"Affoltern, Seebach, Oerlikon"
7532,150886,31-40,Male,12,Yorkshire Terrier,2019,Female,black & brown,1,Schwamendingen
7533,150888,31-40,Female,10,French bulldog,2019,Female,lilac,1,"Hoengg, Wipkingen"
7534,150898,31-40,Male,2,Golden Retriever,2018,Male,golden,2,"Wollishofen, Leimbach, Enge"
7535,150907,31-40,Female,11,Shih Tzu,2019,Male,white,1,"Affoltern, Seebach, Oerlikon"
7536,150910,31-40,Female,9,Chihuahua,2019,Male,choco,1,"Albisriesen, Altstetten"
7537,150914,51-60,Male,4,Labrador,2006,Female,fauve,14,Aussersihl
7538,150920,21-30,Female,11,Bulldog,2016,Male,black & white,4,"Affoltern, Seebach, Oerlikon"
7539,150920,21-30,Female,11,Deutscher Schäfer,2012,Female,black,8,"Affoltern, Seebach, Oerlikon"
7540,150922,41-50,Female,10,Appenzeller Sennenhund,2014,Female,black,6,"Hoengg, Wipkingen"
7541,150933,51-60,Female,3,Maltese,2018,Male,white,2,Wiedikon
7542,150951,31-40,Female,9,French bulldog,2013,Female,brindle,7,"Albisriesen, Altstetten"
7543,150952,31-40,Female,4,Miniature poodle,2019,Female,brown,1,Aussersihl
7544,150953,31-40,Female,11,Pomeranian,2019,Female,orange,1,"Affoltern, Seebach, Oerlikon"
7545,150954,41-50,Female,7,Standard poodle,2019,Male,black,1,"Funtern, Hottingen, Hirslanden, Witikon"
7546,150958,21-30,Female,6,Small mixed breed,2019,Male,black & brown,1,"Unterstrass, Oberstrass"
7547,150967,21-30,Female,7,Big mixed breed,2019,Male,light brown,1,"Funtern, Hottingen, Hirslanden, Witikon"
7548,150972,41-50,Female,12,French bulldog,2019,Male,fawn,1,Schwamendingen
7549,150997,41-50,Male,7,Kishu,2019,Male,white,1,"Funtern, Hottingen, Hirslanden, Witikon"
7550,150998,21-30,Female,2,Miniature Australian Shepherd,2019,Male,blue/merle,1,"Wollishofen, Leimbach, Enge"
7551,150999,21-30,Female,3,Labrador Retriever,2019,Male,white,1,Wiedikon
7552,151000,41-50,Female,12,Chihuahua,2019,Male,black & white,1,Schwamendingen
7553,151001,21-30,Male,9,Wolfspitz,2019,Male,grau/schwarz,1,"Albisriesen, Altstetten"
7554,151002,11-20,Male,7,French bulldog,2019,Female,blue-brindle,1,"Funtern, Hottingen, Hirslanden, Witikon"
7555,151004,31-40,Female,5,Miniature poodle,2019,Female,apricot,1,Industriequartier
7556,151020,31-40,Female,3,Chihuahua,2015,Female,tricolor,5,Wiedikon
7557,151024,41-50,Female,2,French bulldog,2019,Female,bicolor,1,"Wollishofen, Leimbach, Enge"
7558,151038,31-40,Female,10,Big mixed breed,2017,Female,black & brown,3,"Hoengg, Wipkingen"
7559,151040,31-40,Female,9,Samojede,2015,Male,white,5,"Albisriesen, Altstetten"
7560,151052,31-40,Male,12,French bulldog,2019,Male,black & white,1,Schwamendingen
7561,151053,51-60,Female,3,Shetland Sheepdog,2019,Male,blue/merle,1,Wiedikon
7562,151056,41-50,Female,11,Deutscher Kleinspitz,2019,Male,black & white,1,"Affoltern, Seebach, Oerlikon"
7563,151058,31-40,Male,4,Border Collie,2018,Male,black & white,2,Aussersihl
7564,151060,31-40,Male,11,Small mixed breed,2011,Male,black,9,"Affoltern, Seebach, Oerlikon"
7565,151066,61-70,Male,7,Terrier,2018,Male,braun/beige,2,"Funtern, Hottingen, Hirslanden, Witikon"
7566,151070,11-20,Female,5,Basenji,2010,Male,brindle,10,Industriequartier
7567,151077,41-50,Female,2,Miniature poodle,2016,Female,black & light brown,4,"Wollishofen, Leimbach, Enge"
7568,151078,41-50,Female,9,Polnische Bracke,2019,Female,tricolor,1,"Albisriesen, Altstetten"
7569,151081,41-50,Female,11,Pomeranian,2019,Female,white,1,"Affoltern, Seebach, Oerlikon"
7570,151093,31-40,Female,3,Small mixed breed,2013,Male,white,7,Wiedikon
7571,151097,31-40,Female,11,Chihuahua,2009,Female,white & black,11,"Affoltern, Seebach, Oerlikon"
7572,151100,51-60,Male,4,Bulldog,2019,Male,brown,1,Aussersihl
7573,151104,41-50,Female,7,Bolonka Zwetna,2019,Female,zobel,1,"Funtern, Hottingen, Hirslanden, Witikon"
7574,151106,61-70,Male,3,Cane Corso,2019,Female,brown & black,1,Wiedikon
7575,151109,41-50,Male,7,English Cocker Spaniel,2019,Male,blond,1,"Funtern, Hottingen, Hirslanden, Witikon"
7576,151116,21-30,Male,4,American Bulldog,2014,Female,brown,6,Aussersihl
7577,151118,31-40,Female,11,Labrador Retriever,2019,Male,blond,1,"Affoltern, Seebach, Oerlikon"
7578,151121,61-70,Female,1,Labrador Retriever,2019,Female,black,1,Altstadt
7579,151122,51-60,Male,9,French bulldog,2014,Male,fawn,6,"Albisriesen, Altstetten"
7580,151123,21-30,Male,11,Cane Corso,2019,Female,black,1,"Affoltern, Seebach, Oerlikon"
7581,151139,21-30,Male,11,Cane Corso,2019,Female,black,1,"Affoltern, Seebach, Oerlikon"
7582,151140,31-40,Female,6,Big mixed breed,2016,Male,light brown,4,"Unterstrass, Oberstrass"
7583,151143,31-40,Female,5,Prager Rattler,2019,Male,black & light brown,1,Industriequartier
7584,151149,31-40,Female,9,Boston Terrier,2017,Male,red,3,"Albisriesen, Altstetten"
7585,151167,21-30,Female,8,Pug,2017,Female,beige,3,Riesbach
7586,151179,21-30,Female,11,Podenco,2014,Female,brown,6,"Affoltern, Seebach, Oerlikon"
7587,151222,41-50,Female,3,Chihuahua,2017,Female,beige,3,Wiedikon
